;Version, 1, 0
;Vi
;X, Y
;Re, Re
;time, V
;s, V
0.3671103141633631,2
0.381410993839971,2
0.3956857151203339,2
0.4099256957540396,2
0.4241792513014382,2
0.4384798750954841,2
0.4528483192577054,2
0.467319178908328,2
0.4819998849704456,2
0.4909999424857228,2
0.500000000001,2
0.5011750983027081,0
0.502430415225026,0
0.5041672540788937,0
0.5076409317866293,0
0.5145882872021004,0
0.5284829980330426,0
0.5437471119883702,0
0.5581282219640707,0
0.5721307086199016,0
0.5857416349892045,0
0.599788775668896,0
0.6143996288999811,0
0.6292561738718013,0
0.6440115890709606,0
0.6586808963907873,0
0.6733296380284975,0
0.6880447485308596,0
0.7029412181335605,0
0.718153503799155,0
0.7333667869467204,0
0.7475182821317341,0
0.7604531080019159,0
0.7720165421019698,0
0.7819516184462545,0
0.789822917016535,0
0.7970098932188437,0
0.8042933874489392,0
0.8132339663066872,0
0.8243278194467611,0
0.837474268955309,0
0.8525783173321911,0
0.8696183481512387,0
0.8877214341916945,0
0.9056654708498469,0
0.9234397321321579,0
0.9410806432471996,0
0.9583178750873858,0
0.9747100808049937,0
0.9873550404024969,0
1,0
1.002383072653997,2
1.004448533966692,2
1.006957617055572,2
1.01197578323333,2
1.022012115588848,2
1.037517626873971,2
1.051876834783387,2
1.065715314141816,2
1.080052670517677,2
1.094974777795474,2
1.110608046908409,2
1.125251176277839,2
1.138626099578462,2
1.150691622816551,2
1.161310161195787,2
1.170324126598165,2
1.177371083380216,2
1.183678342373139,2
1.189977514078723,2
1.197729249473351,2
1.207252500494158,2
1.218398570437301,2
1.231017966877239,2
1.243846504479472,2
1.2561880285885,2
1.269021866794189,2
1.282912273498261,2
1.297723280055747,2
1.313369139464746,2
1.329755092921654,2
1.346017540854295,2
1.362297688027836,2
1.378962275613836,2
1.395955413378611,2
1.413259309575254,2
1.430866710334308,2
1.447342996898606,2
1.461746890640407,2
1.475088776263549,2
1.488073810096534,2
1.500000000001,2
1.502383537692357,0
1.504526589372975,0
1.507084201845726,0
1.512199426791228,0
1.522429876682232,0
1.535617394488807,0
1.548141555578707,0
1.561604119744856,0
1.576000431965415,0
1.591169524996431,0
1.607214384194573,0
1.623768522217124,0
1.63988523570039,0
1.656159926615648,0
1.673002852367184,0
1.69038381842525,0
1.705761864381309,0
1.718189277092556,0
1.728103193804459,0
1.737582547069903,0
1.746812848185584,0
1.756400983592687,0
1.767584479329815,0
1.780189184723517,0
1.79215435654353,0
1.802414683848699,0
1.810348173853439,0
1.817647235348679,0
1.825041393894314,0
1.834648119287104,0
1.846663674040421,0
1.861020241849979,0
1.877705315692624,0
1.895007909569825,0
1.9127573272694,0
1.93095886032262,0
1.947380065865936,0
1.961838493472907,0
1.974437408184014,0
1.986007131090918,0
1.993003565545459,0
2,0
2.001402810482171,2
2.002884877052398,2
2.004741591694862,2
2.008455020979789,2
2.015881879549643,2
2.027925151343703,2
2.039578903438407,2
2.052250228738251,2
2.066089953533457,2
2.080802623837418,2
2.096477971195984,2
2.112396420183133,2
2.127248211961618,2
2.14097500834461,2
2.153541819777095,2
2.164864616754506,2
2.174843617640922,2
2.183253434343473,2
2.189650638919791,2
2.195989230039495,2
2.20237861423349,2
2.210470820143199,2
2.220356735843672,2
2.230596783560262,2
2.238597810819912,2
2.246375735031539,2
2.254335427358027,2
2.263989539962669,2
2.275298096926718,2
2.288005932135969,2
2.30194621941418,2
2.316942106341105,2
2.332881909399985,2
2.349704124129149,2
2.3664841576385,2
2.383436662858825,2
2.401004367271091,2
2.41916911120266,2
2.436758312663455,2
2.452504908750104,2
2.466453983015283,2
2.478612882558312,2
2.489323073028932,2
2.494661536514966,2
2.500000000001,2
2.501252306653512,0
2.502562770547466,0
2.504150185086989,0
2.507325014166035,0
2.513674672324127,0
2.525006518265817,0
2.536066566215598,0
2.548227667455396,0
2.561682401378631,0
2.576089713781032,0
2.591529068618846,0
2.607986018443259,0
2.625442476716833,0
2.643007282558266,0
2.660477830757242,0
2.678668164300135,0
2.696023144277305,0
2.711010553908559,0
2.7237367430871,0
2.734136155496908,0
2.741890932040603,0
2.748442764104318,0
2.754956691949105,0
2.763348726350669,0
2.773591420743583,0
2.785442815530095,0
2.798680099366163,0
2.81176402095481,0
2.823222001318966,0
2.832525089334841,0
2.84098013659332,0
2.849657471006764,0
2.860181040500915,0
2.873657114086474,0
2.890424892217687,0
2.908839537391995,0
2.92752499395545,0
2.944399952000701,0
2.959441264809242,0
2.972733057566029,0
2.984245433199438,0
2.992122716599719,0
3,0
3.002013524164397,2
3.003768363878736,2
3.005774419272254,2
3.009786530059291,2
3.017810751633365,2
3.028635779036845,2
3.039807533567991,2
3.052246922437441,2
3.065881691701135,2
3.080548715285081,2
3.095874246302456,2
3.110301279920839,2
3.123733262989914,2
3.136154282495395,2
3.147481919384482,2
3.157648861159876,2
3.166496564817415,2
3.173720630443989,2
3.180417582150828,2
3.187142147316118,2
3.194427672916089,2
3.203352951847876,2
3.21386082538394,2
3.225817147172646,2
3.236734348348904,2
3.245147134509128,2
3.251214329375007,2
3.257095213334232,2
3.264902159884678,2
3.274572520440391,2
3.285960400182977,2
3.298823371159575,2
3.312913699778752,2
3.328099430703177,2
3.343360037946196,2
3.359454851223277,2
3.376398373385224,2
3.394127029894638,2
3.412670454490584,2
3.430887188424492,2
3.447358007981979,2
3.462132316238277,2
3.475239509450979,2
3.486633113855947,2
3.493316556928474,2
3.500000000001,2
3.501920712346156,0
3.503563455396041,0
3.505392500847545,0
3.509050591750553,0
3.51636677355657,0
3.526973709455119,0
3.537649752082359,0
3.549626705673781,0
3.562896789655373,0
3.577235420769479,0
3.592694490234373,0
3.608962907230114,0
3.625287726552552,0
3.642481338053582,0
3.660583545972695,0
3.679549057888079,0
3.697060516631003,0
3.712460070698822,0
3.725844946352025,0
3.73715873257011,0
3.743484085529306,0
3.750661795198905,0
3.756061742842085,0
3.762033920068771,0
3.770154782656772,0
3.780127882401098,0
3.791759556891726,0
3.804819090135152,0
3.818277320624746,0
3.832487386815198,0
3.845324971882374,0
3.85613686098034,0
3.866824334554838,0
3.878282213653582,0
3.892321555513183,0
3.911024355330804,0
3.92947823825982,0
3.946201165309973,0
3.961327347664843,0
3.97473616278584,0
3.986446048050389,0
3.993223024025195,0
4,0
4.001919745049192,2
4.003568785504754,2
4.005411593701472,2
4.009097210094909,2
4.016468442881783,2
4.026982303385003,2
4.037330316362781,2
4.049025746370623,2
4.062057300869082,2
4.076180906672591,2
4.089566036371209,2
4.102065618368384,2
4.113654024430185,2
4.124232835521167,2
4.133740687270293,2
4.14203358120488,2
4.149044808715665,2
4.156023803250339,2
4.163052339242318,2
4.170198422051696,2
4.178802908452691,2
4.188825289785043,2
4.20015375740191,2
4.212758531761096,2
4.226516751158838,2
4.238428598788594,2
4.248144670571321,2
4.25521712476891,2
4.260354090683857,2
4.266649634417022,2
4.274873216185311,2
4.28498632557589,2
4.296780319628073,2
4.309310630934708,2
4.323022571112253,2
4.337834622463636,2
4.35362753693579,2
4.370378928285753,2
4.388052249071405,2
4.406637013579242,2
4.425391945464354,2
4.442476759112118,2
4.457916937651919,2
4.47177374382659,2
4.484012060082544,2
4.492006030041772,2
4.500000000001,2
4.501998555822524,0
4.503755941016304,0
4.505777834615874,0
4.509821621815015,0
4.517909196213297,0
4.528427336668599,0
4.538714751322142,0
4.550395720902936,0
4.563394486658659,0
4.576979126912406,0
4.591287269141636,0
4.606674906233778,0
4.623085829862503,0
4.64050438139633,0
4.658936675591658,0
4.67833493163673,0
4.696291928511364,0
4.712255547397909,0
4.726336733719063,0
4.738502050359767,0
4.748684024135827,0
4.753319646287685,0
4.759406957708664,0
4.764212754495307,0
4.770512527936527,0
4.779061227187261,0
4.789424539044996,0
4.800789373335246,0
4.813521744178288,0
4.82746897143496,0
4.842182406812313,0
4.855560920905068,0
4.867265402528687,0
4.879947437706441,0
4.894405569343036,0
4.913310132773574,0
4.931556828576188,0
4.948130599234797,0
4.96320030627097,0
4.976617761448747,0
4.988408840871098,0
4.994204420435549,0
5,0
5.001289644806051,2
5.002647217656412,2
5.004311145050554,2
5.007638999838839,2
5.01429470941541,2
5.024943029625435,2
5.03538740243941,2
5.046398732851467,2
5.058815056159539,2
5.071512886105239,2
5.083792064015912,2
5.095243463209845,2
5.105746981958045,2
5.115218991011836,2
5.123535381801056,2
5.13068892649599,2
5.137797073404049,2
5.144937492900452,2
5.152128720108072,2
5.16033457253637,2
5.16986642734295,2
5.180646862543027,2
5.192631750391696,2
5.205774841408034,2
5.220061655399937,2
5.233590142791658,2
5.245248780393609,2
5.254822746713233,2
5.259510419358883,2
5.264152043939402,2
5.26899424674433,2
5.275864636245768,2
5.284942638844922,2
5.29529590997414,2
5.307188300199813,2
5.320424801033123,2
5.334811626303114,2
5.350283854274505,2
5.366779705076063,2
5.384268112536231,2
5.402751009182786,2
5.421797794496831,2
5.439228279161813,2
5.455046334550902,2
5.469333859428972,2
5.482056324769289,2
5.491028162385144,2
5.500000000001,2
5.502072449159361,0
5.503915858640144,0
5.506075754785875,0
5.510395547077336,0
5.519035131660259,0
5.529831003596098,0
5.540347070216501,0
5.551930155793579,0
5.564029920047959,0
5.577064750927323,0
5.591335569324817,0
5.606749253635778,0
5.623266477961487,0
5.640862644805643,0
5.659531741010762,0
5.678773496546875,0
5.696959267705011,0
5.713268592524301,0
5.727769863331543,0
5.740467928129171,0
5.751307012002838,0
5.757352456841309,0
5.761873676372091,0
5.766808098284254,0
5.771294457225953,0
5.778014359474258,0
5.786949760625395,0
5.79721999417661,0
5.809061483464,0
5.822259889516348,0
5.835757862446887,0
5.847490130031608,0
5.858421731280187,0
5.870011908007928,0
5.882660159396199,0
5.900085924226937,0
5.919345183915683,0
5.937007282814712,0
5.953139667832516,0
5.967700717812788,0
5.980656696997791,0
5.992035795351843,0
6,0
6.002022383461642,2
6.003890922631094,2
6.0059356260197,2
6.010025032796912,2
6.018164803142845,2
6.029181020750925,2
6.039940283663153,2
6.051381321127998,2
6.06297165773234,2
6.075771733644093,2
6.088363522586258,2
6.100015637258248,2
6.110680457052433,2
6.120213237447551,2
6.128467106009985,2
6.135559646972954,2
6.142605087034698,2
6.149682307631916,2
6.156901394725495,2
6.165540619568712,2
6.175556054861117,2
6.18683581062992,2
6.199343478867545,2
6.213017173632973,2
6.227842540027808,2
6.241032384710629,2
6.252334035860389,2
6.261564401476026,2
6.26615280717424,2
6.270643458936924,2
6.275881758908085,2
6.283132762648547,2
6.29208877231475,2
6.302838168358989,2
6.315124466089428,2
6.328704117254743,2
6.343461219443548,2
6.359315313017299,2
6.376225237995278,2
6.394185017383123,2
6.413217922765511,2
6.431302603711007,2
6.447783483139645,2
6.462741457946283,2
6.47616733467547,2
6.488054292801118,2
6.494027146401059,2
6.500000000001,2
6.501308341922599,0
6.502685500772481,0
6.504378609022689,0
6.507764825523106,0
6.514537258523939,0
6.525803880785676,0
6.536870014311005,0
6.547904016746356,0
6.559134882966043,0
6.571401191232242,0
6.584956793555617,0
6.599750405487864,0
6.615734475706374,0
6.632856230561878,0
6.651097619457651,0
6.670490969914547,0
6.689300043807037,0
6.706704284943013,0
6.722352388233702,0
6.73625345787769,0
6.74841437558934,0
6.758740122332532,0
6.763695522252142,0
6.770161912432999,0
6.774701092453244,0
6.780608032646566,0
6.78861260289985,0
6.798173510514496,0
6.80944902944895,0
6.822046782800946,0
6.832676723133964,0
6.842307860024771,0
6.852241481019713,0
6.863063409551956,0
6.876964264320859,0
6.894595098775526,0
6.913901645100595,0
6.931952001557738,0
6.948395961200217,0
6.963265575543522,0
6.976558183503768,0
6.988300233135941,0
6.994150116567971,0
7,0
7.001298308495839,2
7.002663021212768,2
7.004335872914464,2
7.007681576317858,2
7.014372983124646,2
7.02586576496311,2
7.037155408413649,2
7.048143304745984,2
7.059096853573059,2
7.071174089971081,2
7.084565153392094,2
7.097966291852185,2
7.110407248510429,2
7.121767215418949,2
7.131920528267419,2
7.140721740427084,2
7.147929562870302,2
7.154815390271327,2
7.161717282556069,2
7.168833617580147,2
7.177491082391084,2
7.187639168831831,2
7.19913951948451,2
7.211935932136782,2
7.225954219977202,2
7.239815509435632,2
7.25194730459278,2
7.262136849228242,2
7.266399712381904,2
7.2725335047331,2
7.277066592108048,2
7.283165967151443,2
7.290934532027292,2
7.300499460845074,2
7.311802387222297,2
7.324551439099995,2
7.338576124712282,2
7.353776088306827,2
7.37008915466865,2
7.387496223238656,2
7.406011411115403,2
7.424530259404414,2
7.441452797237961,2
7.456810235396976,2
7.470643183034261,2
7.482926523158229,2
7.491463261579614,2
7.500000000001,2
7.502094036422748,0
7.503917341219037,0
7.506017589935423,0
7.510218087368195,0
7.518619082233737,0
7.530092460547642,0
7.54107960294825,0
7.551882340766832,0
7.562958553672845,0
7.575332647623712,0
7.589034708700186,0
7.604002386300465,0
7.620192388628013,0
7.637548226005111,0
7.656068008730615,0
7.675431015317167,0
7.69404717098981,0
7.711205248868961,0
7.726653075200789,0
7.740401068469123,0
7.752445278616329,0
7.762679285733999,0
7.767502849098961,0
7.773909015269863,0
7.778495828141374,0
7.784447489477928,0
7.791963384631748,0
7.801149118722398,0
7.812123282613521,0
7.822702565836538,0
7.831606212835593,0
7.840642228809227,0
7.850303667556467,0
7.862526062176279,0
7.877625103503958,0
7.895602775710128,0
7.914835588433495,0
7.932625228031453,0
7.948767357275321,0
7.963327053167282,0
7.976297192525919,0
7.987689123375609,0
7.993844561687805,0
8,0
8.001327153435527,2
8.00272414654828,2
8.004446982265122,2
8.007892653698807,2
8.014783996566177,2
8.026163540576828,2
8.037122641219357,2
8.047807125984875,2
8.058461373282883,2
8.070101226121729,2
8.083105484288527,2
8.097425185272519,2
8.111204164093181,2
8.123902469044019,2
8.135445754408329,2
8.145696019959843,2
8.154513686077124,2
8.161608745247015,2
8.168346747133638,2
8.175104595003699,2
8.182553424450553,2
8.1916276077304,2
8.202239307982261,2
8.21425290797105,2
8.227590546862288,2
8.241532473431359,2
8.253800573132247,2
8.264137583798986,2
8.268513741695191,2
8.274874564493796,2
8.279510897725393,2
8.285513117679791,2
8.292908801459154,2
8.301800939845604,2
8.312507647648259,2
8.324750032721097,2
8.338332198716918,2
8.3531525466307,2
8.369132304423264,2
8.38624285041924,2
8.404494492088611,2
8.422993976605511,2
8.439873204505856,2
8.455147680952118,2
8.468867947681623,2
8.480997265758852,2
8.49215729897972,2
8.500000000001,2
8.502064672608467,0
8.503937462840332,0
8.505965636184122,0
8.510021982871702,0
8.518134676246863,0
8.529437079483024,0
8.540269698684652,0
8.550915381630659,0
8.56148767154882,0
8.573338325236497,0
8.586572396675205,0
8.60111346288417,0
8.616925450812515,0
8.633939442675908,0
8.652141409801713,0
8.671575735131052,0
8.690443443369983,0
8.708021967655336,0
8.723904061574784,0
8.738093713313223,0
8.750610067139448,0
8.761376686733584,0
8.770167475089828,0
8.776365406876881,0
8.781087964367556,0
8.787463134346257,0
8.794546324153558,0
8.803113401690295,0
8.813583834270791,0
8.823311806350397,0
8.831915901377878,0
8.840666409794792,0
8.850852710884082,0
8.863556080969904,0
8.878977805097716,0
8.896835176325993,0
8.915926135285279,0
8.933488583126721,0
8.949362927665774,0
8.963631380046287,0
8.976270539594379,0
8.987490421602701,0
8.99374521080135,0
9,0
9.001336356366689,2
9.002743666890714,2
9.004482532767062,2
9.007960264519758,2
9.01491572802515,2
9.026231521162927,2
9.03713462507522,2
9.047776295879885,2
9.058387466850945,2
9.069662467798526,2
9.082324172664087,2
9.096342470429494,2
9.110872499691871,2
9.124398919609668,2
9.136780163426922,2
9.147934669588192,2
9.157723580226946,2
9.165962530504622,2
9.172662926299438,2
9.179315690803929,2
9.186015976581443,2
9.194164900129895,2
9.203982683754093,2
9.21530387187692,2
9.228032538891247,2
9.241948542102845,2
9.254218901653216,2
9.264539615297688,2
9.269079551328263,2
9.275357416708479,2
9.280124302758649,2
9.286257116447088,2
9.293497577872762,2
9.301341582671991,2
9.311086495776777,2
9.322504551138818,2
9.335340443666258,2
9.349509951548182,2
9.364897611505103,2
9.381449478790072,2
9.399162821118223,2
9.418069322765341,2
9.435348404225342,2
9.45094431405084,2
9.464961404557805,2
9.477338542205011,2
9.488511377107651,2
9.494255688554325,2
9.500000000001,2
9.501290782665965,0
9.502645164657581,0
9.504300465741004,0
9.507611067907849,0
9.514232272241539,0
9.525616525154094,0
9.536588597385323,0
9.547270294239427,0
9.557937678656989,0
9.569016581635299,0
9.581484239046137,0
9.595328873716825,0
9.610472182356999,0
9.626872255777942,0
9.644483465838309,0
9.663321428120744,0
9.682615498757093,0
9.700859180544532,0
9.717357148572843,0
9.732162116904881,0
9.745285978971655,0
9.756692930543402,0
9.766233821390315,0
9.771036051702074,0
9.776146713667822,0
9.780917053428137,0
9.787553372081979,0
9.794777896535917,0
9.802355133802653,0
9.811863484142211,0
9.822369231042101,0
9.830905775514966,0
9.839535166827867,0
9.84887693283606,0
9.860663593815623,0
9.875151465367512,0
9.892463776205133,0
9.91107347482472,0
9.929058783057062,0
9.945359409125953,0
9.959992049237542,0
9.972981250240483,0
9.984306563708634,0
9.992153281854318,0
10,0
10.00206011485973,2
10.00382772906754,2
10.00583019175886,2
10.0098351171415,2
10.01784496790676,2
10.02928828913518,2
10.04025810152495,2
10.05102863908741,2
10.06173608577945,2
10.0731924763753,2
10.08603872619818,2
10.10023721780429,2
10.1147118731297,2
10.1281730433984,2
10.14049697069115,2
10.15159154863534,2
10.16132347492418,2
10.16949790131353,2
10.17618510127259,2
10.18283052698273,2
10.18952695711306,2
10.19774987916228,2
10.20764910543602,2
10.2190541961724,2
10.23187470921851,2
10.24513362973886,2
10.256640205647,2
10.26608974646107,2
10.27298730071318,2
10.27795075112759,2
10.28412308383706,2
10.29111310353751,2
10.29827254156977,2
10.30638098513278,2
10.31632720938598,2
10.32788871256323,2
10.34089758922485,2
10.35523880941337,2
10.37080296294798,2
10.38754737402944,2
10.40547537116986,2
10.42392374497606,2
10.44070939287048,2
10.45582607224737,2
10.46933173026634,2
10.48116990846501,2
10.49214336018812,2
10.500000000001,2
10.50205453773589,0
10.50391882766098,0
10.50594706759714,0
10.51000354746946,0
10.5181165072141,0
10.52964914387317,0
10.54071360623463,0
10.55158185353792,0
10.56238601566774,0
10.5738723207288,0
10.58674262531834,0
10.60096553408423,0
10.61648343389418,0
10.6332517952909,0
10.65124224538985,0
10.67048937645823,0
10.68957322803971,0
10.70694815759999,0
10.72258041645211,0
10.73651048567973,0
10.74872095431912,0
10.75914172538617,0
10.76451427416448,0
10.77110911405052,0
10.77605724863592,0
10.78206161903531,0
10.78941652263883,0
10.79670544401798,0
10.80403825061198,0
10.8131620916913,0
10.82398796259963,0
10.83264395119725,0
10.84139688887412,0
10.85040933841642,0
10.86174565136486,0
10.87587107692168,0
10.89296454252868,0
10.91143882283689,0
10.92951481974684,0
10.94590285939833,0
10.96060204551869,0
10.97364549169454,0
10.98500660645684,0
10.99250330322842,0
11,0
11.00202627404707,2
11.00375953068883,2
11.0057109593591,2
11.00961381669966,2
11.01741953138076,2
11.02898417156607,2
11.04017996613217,2
11.05115842523642,2
11.06208103522306,2
11.07349153813809,2
11.08627523180838,2
11.10041713284841,2
11.11467187153083,2
11.12793162232277,2
11.14007784350057,2
11.15100674080583,2
11.16058796252666,2
11.16861792038971,2
11.17533756027512,2
11.18202644507783,2
11.18876983748603,2
11.19706141525503,2
11.20700544888092,2
11.21843561792964,2
11.23127038522463,2
11.24420629286226,2
11.25532243933036,2
11.26146520861394,2
11.26854564151943,2
11.27358274353675,2
11.27941545422882,2
11.28741145432002,2
11.29475783835514,2
11.3021085985425,2
11.31059279321519,2
11.32078638119596,2
11.33257590679122,2
11.3458163955543,2
11.36037619581657,2
11.37615956374246,2
11.39313131983543,2
11.41130212289336,2
11.42939042946883,2
11.44580681815421,2
11.46057577909051,2
11.47371616729134,2
11.48517767779548,2
11.49258883889824,2
11.500000000001,2
11.5020149169242,0
11.50373871077696,0
11.50567747152703,0
11.50955499302716,0
11.51731003602742,0
11.52877544155187,0
11.5399443983468,0
11.55103416544867,0
11.56207122265898,0
11.57352610929461,0
11.58634722723866,0
11.60051873333643,0
11.61597892230114,0
11.63269646014854,0
11.65063754474329,0
11.66983211606006,0
11.68885501243772,0
11.70605079331919,0
11.72147743329625,0
11.73517665108827,0
11.74711920968145,0
11.75722133777163,0
11.76204789710489,0
11.76820717431359,0
11.77316929720711,0
11.77945202025161,0
11.7879525626287,0
11.79542586468858,0
11.80284886212058,0
11.81131572354271,0
11.8214693357715,0
11.83180040900243,0
11.84079635777755,0
11.8499897190954,0
11.86033569047746,0
11.87341413725193,0
11.88960314882553,0
11.9076955582521,0
11.92626479882025,0
11.94316647839039,0
11.95835962148004,0
11.97190586877956,0
11.98377209237558,0
11.99188604618779,0
12,0
12.0020531697451,2
12.00383612545813,2
12.00587617820671,2
12.00995628370386,2
12.01811649469817,2
12.02948425601339,2
12.0405399207682,2
12.05173210811705,2
12.0628629521796,2
12.07447338679948,2
12.08744772951681,2
12.10175502499203,2
12.11546964972339,2
12.12815850073923,2
12.1397438988542,2
12.15008559758476,2
12.1590568473506,2
12.16639329516598,2
12.17314590721446,2
12.17991104536651,2
12.18712149259551,2
12.19595080540032,2
12.20634670076496,2
12.21816545862688,2
12.2313377620213,2
12.24389697620998,2
12.25454229001444,2
12.25948566349885,2
12.26608145615446,2
12.27108962603376,2
12.2772020940628,2
12.28553728733078,2
12.29305373157032,2
12.30053723235369,2
12.30839358031271,2
12.31798936905312,2
12.32925715950233,2
12.34201050986963,2
12.35613793941591,2
12.37151495830067,2
12.38808531268402,2
12.40584728413121,2
12.42457509897032,2
12.44165260214142,2
12.4570455915997,2
12.47083749964907,2
12.48296360583423,2
12.49148180291762,2
12.500000000001,2
12.50207379263465,0
12.50388940130695,0
12.50598654235736,0
12.51018082445819,0
12.51856938865983,0
12.52986187193818,0
12.54083446150338,0
12.55211051755239,0
12.56332208116067,0
12.5751073527378,0
12.58825213666471,0
12.60271142395011,0
12.61844020047642,0
12.63540914319142,0
12.65359473601718,0
12.67303757708156,0
12.6916342225515,0
12.70837684183732,0
12.72335660364643,0
12.73657427001012,0
12.74800447883906,0
12.75751308146731,0
12.76467366982116,0
12.76969240102232,0
12.77558551845121,0
12.78344016202903,0
12.79090270000024,0
12.7984299923692,0
12.80600576242984,0
12.81514384281664,0
12.82599223199251,0
12.83608691202379,0
12.84541934607623,0
12.85503229728447,0
12.86621670605009,0
12.88039295373615,0
12.89772733988761,0
12.91640490278003,0
12.93436448367585,0
12.9506499424114,0
12.96526591549853,0
12.97823140878329,0
12.98952715785577,0
13,0
13.00218439766564,2
13.00417647568648,2
13.00654482237495,2
13.01128151575189,2
13.02075490250577,2
13.0319731236636,2
13.04288078706289,2
13.05422244298922,2
13.06546330708601,2
13.07760117781732,2
13.09109984965148,2
13.10495018430147,2
13.11787438992422,2
13.12974962833563,2
13.14046953045225,2
13.14989789326913,2
13.15784879578722,2
13.16467118472899,2
13.17146941848708,2
13.17832078550018,2
13.18643730782183,2
13.19612785204447,2
13.20725920684306,2
13.21974960397719,2
13.23352406790174,2
13.24561353649158,2
13.25566876315133,2
13.2605646330947,2
13.26609822481019,2
13.2710043963105,2
13.27760825530217,2
13.28636372335616,2
13.29403477841328,2
13.30164454272411,2
13.31004848037733,2
13.32012350862923,2
13.33180901604417,2
13.34494851113058,2
13.35941875682955,2
13.37511549210477,2
13.39199628907437,2
13.41006823313413,2
13.42855490856254,2
13.44539401613637,2
13.46058477601908,2
13.47417849196857,2
13.48612356068121,2
13.4930617803411,2
13.500000000001,2
13.50197016113516,0
13.50364680753737,0
13.50551524999554,0
13.50925213491188,0
13.51672590474456,0
13.52798226887945,0
13.53893388649282,0
13.55030204413116,0
13.56164479515725,0
13.57347444538223,0
13.58664719096238,0
13.60112157563776,0
13.6168511441604,0
13.63381165618624,0
13.6519773051142,0
13.67138499318119,0
13.69013196976189,0
13.7070130504688,0
13.7221124542224,0
13.73544405582702,0
13.74698039190628,0
13.7565984142484,0
13.76150883966613,0
13.76659045503063,0
13.77143462414526,0
13.77812864436655,0
13.78658184465864,0
13.79429222482765,0
13.80196291567953,0
13.81062889159309,0
13.82095778884703,0
13.83213077885824,0
13.8415546855802,0
13.85120730829451,0
13.86125415742673,0
13.87411471688692,0
13.89043016956018,0
13.90864167386425,0
13.92736974283507,0
13.94446197681322,0
13.95985737169712,0
13.97362875677114,0
