;Version, 1, 0
;Vo
;X, Y
;Re, Re
;time, V
;s, V
0.03879399120025955,2.250712915317108e-09
0.04058174624377878,2.81385370935659e-09
0.04245372028081463,3.518247743968788e-09
0.04441414849754864,4.399460712981372e-09
0.04646751292775266,5.502063041946782e-09
0.04861856210948903,6.881928317658969e-09
0.050872332987719,8.609125422676207e-09
0.05323417541999598,1.077156045460221e-08
0.05570977971213054,1.347956661688856e-08
0.05830520769683512,1.687169417039702e-08
0.06093376851856853,2.096279250816106e-08
0.06350749003490709,2.569101198682705e-08
0.06603739101921224,3.112175711221592e-08
0.0685362610563143,3.733723859712363e-08
0.07101592999842346,4.443414525187017e-08
0.07349021455364796,5.253580339976451e-08
0.07596989279844669,6.178113347538897e-08
0.07846386360761042,7.232779448641445e-08
0.08098000953014947,8.435652542058778e-08
0.08352531568605411,9.807382183645513e-08
0.08610615732434215,1.137160891007277e-07
0.08872845030192912,1.315540798392128e-07
0.0913977230016446,1.518976582005012e-07
0.09411918637663796,1.751013075364493e-07
0.09689779053369711,2.015703963011085e-07
0.09973827408523661,2.31768332534959e-07
0.1026452102326949,2.662247613693685e-07
0.1056230486122543,3.055449407804573e-07
0.10867615355653,3.504204624513872e-07
0.1118088394351501,4.016415095767351e-07
0.1150254035454811,4.601108689378798e-07
0.1183301571243768,5.268599476885853e-07
0.1217274550108767,6.030670816923427e-07
0.1252217244471232,6.900784636757148e-07
0.1288174934919468,7.894320672666371e-07
0.1325194195146817,9.028849977557869e-07
0.136332318244677,1.032444763392307e-06
0.140261193875481,1.180405033550419e-06
0.1443112707612049,1.34938653370276e-06
0.1484880272987604,1.542383823676295e-06
0.1527972326667783,1.762818817376387e-06
0.157244987194832,2.014602031751983e-06
0.1618377672717141,2.302202703558347e-06
0.1665824758780763,2.630729088579975e-06
0.1714865000591383,3.006020464596878e-06
0.1765577769546484,3.434752603166872e-06
0.181804870399737,3.924558764926638e-06
0.1872370606354425,4.484168620119646e-06
0.1928644503695964,5.1235679161275e-06
0.1986980913767449,5.85418222872051e-06
0.2047501371217824,6.689088774660924e-06
0.2110340286877589,7.643261075656836e-06
0.2175647238146118,8.733852315748045e-06
0.2243589824699234,9.980524631359476e-06
0.2314357276417693,1.140583348270446e-05
0.2388165078876595,1.30356789504647e-05
0.2465261001292492,1.489983974438195e-05
0.2545933098962137,1.703261170673725e-05
0.2630520564147706,1.94735821049541e-05
0.2719428803687366,2.226858679431236e-05
0.2813150998670963,2.54709248601583e-05
0.291230000077641,2.914295604567322e-05
0.3017657505535974,3.335830559675716e-05
0.3130253820123751,3.820511036539417e-05
0.3251505902651283,4.379122109939035e-05
0.3383477451209918,5.025351198131702e-05
0.3527393420251622,5.76704306703066e-05
0.3671103141633631,6.534877605081798e-05
0.381410993839971,7.312032317195281e-05
0.3956857151203339,8.084389150905145e-05
0.4099256957540396,8.832790882048984e-05
0.4241792513014382,9.538843348651578e-05
0.4384798750954841,0.0001018072670454171
0.4528483192577054,0.0001073326368184399
0.467319178908328,0.0001116884748987629
0.4819998849704456,0.0001145734867626538
0.4909999424857228,0.0001154706669090289
0.500000000001,0.0001156133727723583
0.5011750983027081,0.0001155683375476782
0.502430415225026,0.0001155092976239491
0.5041672540788937,0.0001154023365054573
0.5076409317866293,0.0001150918881709883
0.5145882872021004,0.0001140636378750227
0.5284829980330426,0.0001102479614890507
0.5437471119883702,0.0001031195779186698
0.5581282219640707,9.335321155988671e-05
0.5721307086199016,8.078362827074984e-05
0.5857416349892045,6.549114702731971e-05
0.599788775668896,4.637075071369514e-05
0.6143996288999811,2.275213191600722e-05
0.6292561738718013,-5.255641878372216e-06
0.6440115890709606,-3.709168082328702e-05
0.6586808963907873,-7.268345739388707e-05
0.6733296380284975,-0.0001120489043708653
0.6880447485308596,-0.0001552640708850148
0.7029412181335605,-0.0002024945243269041
0.718153503799155,-0.0002539677889622158
0.7333667869467204,-0.0003082404400367491
0.7475182821317341,-0.0003607376481846087
0.7604531080019159,-0.000409954161048298
0.7720165421019698,-0.0004545593613238597
0.7819516184462545,-0.0004930527394249459
0.789822917016535,-0.0005234900411157965
0.7970098932188437,-0.0005511054259748676
0.8042933874489392,-0.0005787975799767611
0.8132339663066872,-0.0006121945583237557
0.8243278194467611,-0.0006523770760845038
0.837474268955309,-0.0006975845675930506
0.8525783173321911,-0.0007453093443994209
0.8696183481512387,-0.0007922349486203672
0.8877214341916945,-0.000832100773201768
0.9056654708498469,-0.0008593861856042118
0.9234397321321579,-0.0008723420836983998
0.9410806432471996,-0.0008693807731360778
0.9583178750873858,-0.0008495043498968252
0.9747100808049937,-0.0008136050983068458
0.9873550404024969,-0.0007738741797290083
1,-0.0007231003022489835
1.002383072653997,-0.0007120788325703658
1.004448533966692,-0.000702314254098365
1.006957617055572,-0.0006900780549717434
1.01197578323333,-0.000664247186698562
1.022012115588848,-0.0006069993686864711
1.037517626873971,-0.0005037114441998165
1.051876834783387,-0.0003919165374572561
1.065715314141816,-0.0002695598783154704
1.080052670517677,-0.0001279266379066141
1.094974777795474,3.502304915201242e-05
1.110608046908409,0.0002218532655172856
1.125251176277839,0.0004107529741424053
1.138626099578462,0.0005939829615440243
1.150691622816551,0.0007670737409522365
1.161310161195787,0.0009247502638671485
1.170324126598165,0.001061970615845709
1.177371083380216,0.001171083273395496
1.183678342373139,0.001269879375684952
1.189977514078723,0.001369411208412134
1.197729249473351,0.001492755253694518
1.207252500494158,0.001645017546389349
1.218398570437301,0.001823276065001746
1.231017966877239,0.00202362455579562
1.243846504479472,0.002223822617275632
1.2561880285885,0.00241122316165493
1.269021866794189,0.002598543929128356
1.282912273498261,0.002789944518593605
1.297723280055747,0.002977781349546091
1.313369139464746,0.003154079574054826
1.329755092921654,0.003309812667477306
1.346017540854295,0.003430553596345147
1.362297688027836,0.003513151897638661
1.378962275613836,0.003553491868324397
1.395955413378611,0.003544131401801565
1.413259309575254,0.003478002938619626
1.430866710334308,0.003348299802752059
1.447342996898606,0.003167203821130359
1.461746890640407,0.002960064990806054
1.475088776263549,0.002726759085773512
1.488073810096534,0.00246109396066886
1.500000000001,0.002183584571653705
1.502383537692357,0.002123643381305614
1.504526589372975,0.002069053059245475
1.507084201845726,0.002002703483112077
1.512199426791228,0.001865745881731085
1.522429876682232,0.00157475335490395
1.535617394488807,0.001166843693186899
1.548141555578707,0.0007464933004346605
1.561604119744856,0.0002607961246702947
1.576000431965415,-0.0002945195879412807
1.591169524996431,-0.00091579987177425
1.607214384194573,-0.001607783800609901
1.623768522217124,-0.002352186688651218
1.63988523570039,-0.003098900089061647
1.656159926615648,-0.0038662007237417
1.673002852367184,-0.004664088480295238
1.69038381842525,-0.005479573417163777
1.705761864381309,-0.006184526582193777
1.718189277092556,-0.006736578571063678
1.728103193804459,-0.00716208946828863
1.737582547069903,-0.007553774089202105
1.746812848185584,-0.007918534250415813
1.756400983592687,-0.008277623402722719
1.767584479329815,-0.008667598776399466
1.780189184723517,-0.009065275609449936
1.79215435654353,-0.009397318774106739
1.802414683848699,-0.009643606737198905
1.810348173853439,-0.009808006128630239
1.817647235348679,-0.009937997939568998
1.825041393894314,-0.01004786278332015
1.834648119287104,-0.0101561396069015
1.846663674040421,-0.01023396043017611
1.861020241849979,-0.01023858334425219
1.877705315692624,-0.01011682755349488
1.895007909569825,-0.009839830753037713
1.9127573272694,-0.00939067731796194
1.93095886032262,-0.00875269696145708
1.947380065865936,-0.008021757333887009
1.961838493472907,-0.007256640775240148
1.974437408184014,-0.006498373168071928
1.986007131090918,-0.005728582368670037
1.993003565545459,-0.005229638703675996
2,-0.004706168985422094
2.001402810482171,-0.004597797332877751
2.002884877052398,-0.004482601344070094
2.004741591694862,-0.004336930881805738
2.008455020979789,-0.004040759822965656
2.015881879549643,-0.003429265540348878
2.027925151343703,-0.002385685924286721
2.039578903438407,-0.001318195060205366
2.052250228738251,-9.85682606622777e-05
2.066089953533457,0.001295794493574456
2.080802623837418,0.002838739956789707
2.096477971195984,0.004537118650621347
2.112396420183133,0.006302437599406225
2.127248211961618,0.007970260071370546
2.14097500834461,0.009515434868201373
2.153541819777095,0.01092144303683239
2.164864616754506,0.01217214085476751
2.174843617640922,0.01325513512265236
2.183253434343473,0.01414955576213447
2.189650638919791,0.01481658300454736
2.195989230039495,0.0154643390734178
2.20237861423349,0.01610241967976471
2.210470820143199,0.01688654765744699
2.220356735843672,0.01780371689158554
2.230596783560262,0.01870108774394658
2.238597810819912,0.01936155251087233
2.246375735031539,0.01996640195091932
2.254335427358027,0.02054457057511956
2.263989539962669,0.02118627292035003
2.275298096926718,0.02184883757899147
2.288005932135969,0.02247021167151795
2.30194621941418,0.02299111092735213
2.316942106341105,0.02335098299429703
2.332881909399985,0.02349179020324069
2.349704124129149,0.0233560795190818
2.3664841576385,0.02291791209443111
2.383436662858825,0.0221589976540501
2.401004367271091,0.02103129305405542
2.41916911120266,0.01949858425617156
2.436758312663455,0.01766273551382751
2.452504908750104,0.01573220352955545
2.466453983015283,0.01380300234995232
2.478612882558312,0.01196032325860209
2.489323073028932,0.01021868622687594
2.494661536514966,0.009310500044218835
2.500000000001,0.008376795763642078
2.501252306653512,0.008153432645802433
2.502562770547466,0.007918731243426236
2.504150185086989,0.007632671473913253
2.507325014166035,0.007054387733667233
2.513674672324127,0.005873550062436805
2.525006518265817,0.003690502318439907
2.536066566215598,0.001473700260290283
2.548227667455396,-0.001050603259193238
2.561682401378631,-0.003932853916921037
2.576089713781032,-0.007101057904722033
2.591529068618846,-0.01056072919401404
2.607986018443259,-0.0142838633919409
2.625442476716833,-0.01822512905084022
2.643007282558266,-0.02212950070883182
2.660477830757242,-0.02589659157171414
2.678668164300135,-0.02963397165240035
2.696023144277305,-0.03296721930756596
2.711010553908559,-0.03562239220796188
2.7237367430871,-0.03768805401784581
2.734136155496908,-0.03923215977069015
2.741890932040603,-0.04029248380396602
2.748442764104318,-0.04112379433423816
2.754956691949105,-0.04188866576701938
2.763348726350669,-0.04277899617501387
2.773591420743583,-0.04371360488781843
2.785442815530095,-0.0445760285795147
2.798680099366163,-0.04524781277252781
2.81176402095481,-0.04559622043592725
2.823222001318966,-0.04563440916143966
2.832525089334841,-0.04547709015975701
2.84098013659332,-0.04518459299543912
2.849657471006764,-0.04473397898941036
2.860181040500915,-0.04398050242662762
2.873657114086474,-0.04268168268947305
2.890424892217687,-0.04054149320750555
2.908839537391995,-0.03752814295941465
2.92752499395545,-0.03377782227389645
2.944399952000701,-0.02981306216886234
2.959441264809242,-0.02583910192715896
2.972733057566029,-0.02200197909810051
2.984245433199438,-0.01844748987585123
2.992122716599719,-0.0158988659990863
3,-0.01326198110919946
3.002013524164397,-0.01257139692647667
3.003768363878736,-0.01196682543529877
3.005774419272254,-0.01127143479378419
3.009786530059291,-0.009866012900850939
3.017810751633365,-0.006998782962474335
3.028635779036845,-0.003021833731919896
3.039807533567991,0.001197861813672055
3.052246922437441,0.006010232161337282
3.065881691701135,0.01138920914313115
3.080548715285081,0.0172521890948997
3.095874246302456,0.02340842253989407
3.110301279920839,0.02917944544443411
3.123733262989914,0.03448538971705358
3.136154282495395,0.03929651118934451
3.147481919384482,0.04357441802152052
3.157648861159876,0.04730275989311765
3.166496564817415,0.05044656637077797
3.173720630443989,0.05293505672215981
3.180417582150828,0.05517248111140424
3.187142147316118,0.05734607024899546
3.194427672916089,0.05961194457950623
3.203352951847876,0.06225165734890512
3.21386082538394,0.06515197866505927
3.225817147172646,0.06815696106005745
3.236734348348904,0.07060680858510616
3.245147134509128,0.0722922428784185
3.251214329375007,0.07339359581862566
3.257095213334232,0.07436628392487957
3.264902159884678,0.07550806340483771
3.274572520440391,0.0766777995058664
3.285960400182977,0.07769592212182007
3.298823371159575,0.07836201746004615
3.312913699778752,0.07848342396917482
3.328099430703177,0.07788280070828708
3.343360037946196,0.07649982144283274
3.359454851223277,0.07418526172517463
3.376398373385224,0.0707985540690821
3.394127029894638,0.06622366657738417
3.412670454490584,0.06033943805745339
3.430887188424492,0.05350956629000023
3.447358007981979,0.04648757879764717
3.462132316238277,0.03955019203718568
3.475239509450979,0.03292835930829591
3.486633113855947,0.0268447291549046
3.493316556928474,0.02314378184132994
3.500000000001,0.01935290060542553
3.501920712346156,0.01824383240730622
3.503563455396041,0.01729195604478142
3.505392500847545,0.01622715341844065
3.509050591750553,0.01408072187137604
3.51636677355657,0.009723547134903693
3.526973709455119,0.003270057926618975
3.537649752082359,-0.003365129403489243
3.549626705673781,-0.01093975094456909
3.562896789655373,-0.01944298856073834
3.577235420769479,-0.02869395229116635
3.592694490234373,-0.03865253886482191
3.608962907230114,-0.04900746906424313
3.625287726552552,-0.05915341038671763
3.642481338053582,-0.06944043619788064
3.660583545972695,-0.07967631537024135
3.679549057888079,-0.08957465977442956
3.697060516631003,-0.09781957344489178
3.712460070698822,-0.1042569907444448
3.725844946352025,-0.1091661541295833
3.73715873257011,-0.1127776404452608
3.743484085529306,-0.1145717415403092
3.750661795198905,-0.1164024693174075
3.756061742842085,-0.1176319905733237
3.762033920068771,-0.1188400194332764
3.770154782656772,-0.1202202129104429
3.780127882401098,-0.1214907049150092
3.791759556891726,-0.1223658561720286
3.804819090135152,-0.1225508887988075
3.818277320624746,-0.1218410894622579
3.832487386815198,-0.1200850270263938
3.845324971882374,-0.1176031158728193
3.85613686098034,-0.1148526089425259
3.866824334554838,-0.1115430232629214
3.878282213653582,-0.1073493134032261
3.892321555513183,-0.1013177133141014
3.911024355330804,-0.09180916686948902
3.92947823825982,-0.08086003639725695
3.946201165309973,-0.06968164397091539
3.961327347664843,-0.05862374385914514
3.97473616278584,-0.04813714374613352
3.986446048050389,-0.03850501894169448
3.993223024025195,-0.03274454660228847
4,-0.02686098428178078
4.001919745049192,-0.02516816629471548
4.003568785504754,-0.02370972250302986
4.005411593701472,-0.02207338099621475
4.009097210094909,-0.01877874741745336
4.016468442881783,-0.01210681067928257
4.026982303385003,-0.002423790658307074
4.037330316362781,0.007264198958987271
4.049025746370623,0.01835104411406493
4.062057300869082,0.03080387771641599
4.076180906672591,0.04432204419038873
4.089566036371209,0.05706006172321611
4.102065618368384,0.06880744055713485
4.113654024430185,0.07950163920891309
4.124232835521167,0.08904464104838872
4.133740687270293,0.09740257732341154
4.14203358120488,0.1044957094751252
4.149044808715665,0.1103322519777833
4.156023803250339,0.1159810921527293
4.163052339242318,0.1214940217648357
4.170198422051696,0.1269043945177784
4.178802908452691,0.1331383478714227
4.188825289785043,0.1399837171323907
4.20015375740191,0.1471410129085106
4.212758531761096,0.154325883512736
4.226516751158838,0.1611632296256036
4.238428598788594,0.1661853128023764
4.248144670571321,0.1696349443557569
4.25521712476891,0.171767751202005
4.260354090683857,0.1731119643048784
4.266649634417022,0.1745185252111212
4.274873216185311,0.1759481870917785
4.28498632557589,0.1770607410637047
4.296780319628073,0.1774417795051979
4.309310630934708,0.176748478350474
4.323022571112253,0.1746784138669476
4.337834622463636,0.1708947443787117
4.35362753693579,0.1650958944653781
4.370378928285753,0.1569817381596073
4.388052249071405,0.146287146675472
4.406637013579242,0.1327757254182645
4.425391945464354,0.1169243530772925
4.442476759112118,0.1006884320899962
4.457916937651919,0.08467177319804972
4.47177374382659,0.06932025127808022
4.484012060082544,0.05507770542061558
4.492006030041772,0.04546186944971865
4.500000000001,0.03562794986966035
4.501998555822524,0.0331305099228258
4.503755941016304,0.0309284411920381
4.505777834615874,0.0283854479739628
4.509821621815015,0.02326759003220762
4.517909196213297,0.01291493661980029
4.528427336668599,-0.0007453370185472344
4.538714751322142,-0.01427242553611838
4.550395720902936,-0.02975931795370038
4.563394486658659,-0.04705169931525965
4.576979126912406,-0.0650659350484866
4.591287269141636,-0.08382789458563369
4.606674906233778,-0.1035804367261587
4.623085829862503,-0.1239410600987263
4.64050438139633,-0.144494903366873
4.658936675591658,-0.1647589764267092
4.67833493163673,-0.1840982291631523
4.696291928511364,-0.19990477020753
4.712255547397909,-0.2120641932538634
4.726336733719063,-0.2211784299124132
4.738502050359767,-0.227755577942123
4.748684024135827,-0.2322912077208561
4.753319646287685,-0.2340563278371119
4.759406957708664,-0.2360806175191857
4.764212754495307,-0.2374396521749304
4.770512527936527,-0.2388964853705271
4.779061227187261,-0.2402754559678142
4.789424539044996,-0.2410105627316363
4.800789373335246,-0.2406216569698895
4.813521744178288,-0.2386867282083192
4.82746897143496,-0.2347408271964124
4.842182406812313,-0.2285135903646146
4.855560920905068,-0.2210285934977297
4.867265402528687,-0.2130779545890268
4.879947437706441,-0.2030206141513912
4.894405569343036,-0.1897851834595094
4.913310132773574,-0.1697865734532329
4.931556828576188,-0.1477872450283145
4.948130599234797,-0.1257067106533578
4.96320030627097,-0.1040734339780796
4.976617761448747,-0.08370769168426506
4.988408840871098,-0.06506002148029325
4.994204420435549,-0.0556605813036721
5,-0.04612571115986253
5.001289644806051,-0.04398311226071905
5.002647217656412,-0.04172347213143816
5.004311145050554,-0.03894623849992127
5.007638999838839,-0.03336550227097265
5.01429470941541,-0.02210688779196137
5.024943029625435,-0.003869817227733785
5.03538740243941,0.01422316387132421
5.046398732851467,0.03343525984894637
5.058815056159539,0.0551505997792688
5.071512886105239,0.07728127646536428
5.083792064015912,0.09847639573186144
5.095243463209845,0.1179458317893149
5.105746981958045,0.1354598030736575
5.115218991011836,0.1509023068622241
5.123535381801056,0.164137617738383
5.13068892649599,0.175248945524738
5.137797073404049,0.1860119289345392
5.144937492900452,0.1965196543681029
5.152128720108072,0.2067695352480894
5.16033457253637,0.2180260674619915
5.16986642734295,0.2304683134578206
5.180646862543027,0.2436575580953393
5.192631750391696,0.2571371530840613
5.205774841408034,0.270382395911989
5.220061655399937,0.28283097522448
5.233590142791658,0.2926386296020412
5.245248780393609,0.2994736943378358
5.254822746713233,0.3039274620735301
5.259510419358883,0.3057195197093763
5.264152043939402,0.3072372369907406
5.26899424674433,0.3085447344838276
5.275864636245768,0.309910842823589
5.284942638844922,0.3108263539217635
5.29529590997414,0.3106223394029876
5.307188300199813,0.3087343075903808
5.320424801033123,0.3045471370146769
5.334811626303114,0.2975116911895544
5.350283854274505,0.2870901351484551
5.366779705076063,0.272790793319281
5.384268112536231,0.2541623716944952
5.402751009182786,0.2307910473997031
5.421797794496831,0.2030213581424282
5.439228279161813,0.1746084849785395
5.455046334550902,0.1465950152594216
5.469333859428972,0.1196813137878235
5.482056324769289,0.09459548409249598
5.491028162385144,0.07634794137371802
5.500000000001,0.05770762319899417
5.502072449159361,0.05333953333960367
5.503915858640144,0.04944533206353909
5.506075754785875,0.0448682086241638
5.510395547077336,0.03566634095851431
5.519035131660259,0.01709543980149003
5.529831003596098,-0.006353850660114589
5.540347070216501,-0.02936734618661272
5.551930155793579,-0.05479142505813129
5.564029920047959,-0.08129087707352005
5.577064750927323,-0.1095924365791593
5.591335569324817,-0.1400555215448776
5.606749253635778,-0.1720572374942559
5.623266477961487,-0.2049602295253633
5.640862644805643,-0.2380147726487765
5.659531741010762,-0.2703535728894259
5.678773496546875,-0.3002373624005864
5.696959267705011,-0.3248374354811674
5.713268592524301,-0.3435811878753109
5.727769863331543,-0.3574091359594438
5.740467928129171,-0.3671994825796018
5.751307012002838,-0.3737740236098424
5.757352456841309,-0.3767111939705948
5.761873676372091,-0.3785598033984259
5.766808098284254,-0.3802325529235276
5.771294457225953,-0.3814382221549546
5.778014359474258,-0.3826772809615752
5.786949760625395,-0.3832631996762328
5.79721999417661,-0.3824295022094542
5.809061483464,-0.379459240450586
5.822259889516348,-0.3736140976980796
5.835757862446887,-0.3648907489962188
5.847490130031608,-0.3550794585960174
5.858421731280187,-0.3441036920604074
5.870011908007928,-0.3305794115878041
5.882660159396199,-0.3136723789612041
5.900085924226937,-0.2868884050967084
5.919345183915683,-0.252900565055197
5.937007282814712,-0.2180303961664352
5.953139667832516,-0.1834116281196963
5.967700717812788,-0.1501699769471109
5.980656696997791,-0.1192168301990633
5.992035795351843,-0.09112152721677674
6,-0.07102262487644891
6.002022383461642,-0.06585530800899408
6.003890922631094,-0.06107097086791313
6.0059356260197,-0.05582080168495474
6.010025032796912,-0.04527300997621089
6.018164803142845,-0.02411357574052514
6.029181020750925,0.004786728695608912
6.039940283663153,0.03319417630147989
6.051381321127998,0.06345486833285439
6.06297165773234,0.09400948759147416
6.075771733644093,0.127433350847801
6.088363522586258,0.1597811101634006
6.100015637258248,0.1890684188897567
6.110680457052433,0.2151889208756869
6.120213237447551,0.2378793820169905
6.128467106009985,0.2569554546934232
6.135559646972954,0.2728803917983973
6.142605087034698,0.2882341798637557
6.149682307631916,0.3031556649800314
6.156901394725495,0.3178241809757139
6.165540619568712,0.3345965144304611
6.175556054861117,0.3529045724939031
6.18683581062992,0.3719669686304815
6.199343478867545,0.391051023762761
6.213017173632973,0.4092905811498159
6.227842540027808,0.4257935954280803
6.241032384710629,0.4374847840398149
6.252334035860389,0.4451819021793837
6.261564401476026,0.4498384539541311
6.26615280717424,0.451600344113002
6.270643458936924,0.452964372145082
6.275881758908085,0.4541010707003504
6.283132762648547,0.4548612511141483
6.29208877231475,0.4544894370823696
6.302838168358989,0.452123668640327
6.315124466089428,0.4468554712478577
6.328704117254743,0.4378687855580204
6.343461219443548,0.4243865262219825
6.359315313017299,0.4056884931476653
6.376225237995278,0.3811045049601465
6.394185017383123,0.3500128323255045
6.413217922765511,0.3118517015104305
6.431302603711007,0.2710524923992209
6.447783483139645,0.2304189694627901
6.462741457946283,0.1910335689081923
6.47616733467547,0.1539266084681733
6.488054292801118,0.1198949007475006
6.494027146401059,0.102424566481955
6.500000000001,0.08474363108080747
6.501308341922599,0.08083921916433341
6.502685500772481,0.07672344277295656
6.504378609022689,0.07165244401895135
6.507764825523106,0.06147340679456901
6.514537258523939,0.04098311893745848
6.525803880785676,0.006598526526360025
6.536870014311005,-0.02740158847529705
6.547904016746356,-0.0613726758641383
6.559134882966043,-0.09585301761570202
6.571401191232242,-0.1331922141024187
6.584956793555617,-0.1737970310237596
6.599750405487864,-0.2169740032124249
6.615734475706374,-0.261860489227831
6.632856230561878,-0.3073882063919303
6.651097619457651,-0.3523817943794524
6.670490969914547,-0.3955598458652862
6.689300043807037,-0.4322335152687635
6.706704284943013,-0.4611246109994184
6.722352388233702,-0.4826334380780991
6.73625345787769,-0.4979850134366152
6.74841437558934,-0.5083942707704878
6.758740122332532,-0.5149541484944495
6.763695522252142,-0.5173480457960998
6.770161912432999,-0.5197238537216919
6.774701092453244,-0.5208818846708897
6.780608032646566,-0.5217548053532288
6.78861260289985,-0.5217876959669019
6.798173510514496,-0.520087315978801
6.80944902944895,-0.5156480860909824
6.822046782800946,-0.5075867968117005
6.832676723133964,-0.4982598542908424
6.842307860024771,-0.4878386558708763
6.852241481019713,-0.475160633221943
6.863063409551956,-0.4591683177794345
6.876964264320859,-0.4353999114586175
6.894595098775526,-0.4002950600747432
6.913901645100595,-0.3559392878574831
6.931952001557738,-0.3093729807289597
6.948395961200217,-0.2631256726314502
6.963265575543522,-0.2185575239635996
6.976558183503768,-0.1768156346711073
6.988300233135941,-0.1386815465042716
6.994150116567971,-0.119292904263323
7,-0.0996848146351503
7.001298308495839,-0.09529979837558754
7.002663021212768,-0.09068415278013686
7.004335872914464,-0.08501479052464771
7.007681576317858,-0.07363723427353606
7.014372983124646,-0.05074431094054517
7.02586576496311,-0.01110635139682432
7.037155408413649,0.02806349099350028
7.048143304745984,0.06623230929681014
7.059096853573059,0.1041463301421394
7.071174089971081,0.1455685425736025
7.084565153392094,0.1907381014080416
7.097966291852185,0.2348339409348443
7.110407248510429,0.2745101163650895
7.121767215418949,0.3094665913842155
7.131920528267419,0.3395278101773941
7.140721740427084,0.3645804937312681
7.147929562870302,0.3843432322000325
7.154815390271327,0.4025433789274596
7.161717282556069,0.4200800183978143
7.168833617580147,0.4373827717778153
7.177491082391084,0.4573100700323017
7.187639168831831,0.4790172959144964
7.19913951948451,0.5013492056825956
7.211935932136782,0.5232187769041987
7.225954219977202,0.5433991933563634
7.239815509435632,0.5593093016635763
7.25194730459278,0.5698280033555359
7.262136849228242,0.5761473251827596
7.266399712381904,0.5781019961825579
7.2725335047331,0.5801911327833434
7.277066592108048,0.5811833667710345
7.283165967151443,0.5817745354308324
7.290934532027292,0.5812876053085682
7.300499460845074,0.5787776183096631
7.311802387222297,0.5730992449158997
7.324551439099995,0.5631932405773267
7.338576124712282,0.5480689648662418
7.353776088306827,0.526791853882587
7.37008915466865,0.4984975032496244
7.387496223238656,0.4623755106828271
